Year,Season,Sport,Discipline,Country,Gender,Event,Medal
1964,Summer,Canoe / Kayak,Canoe / Kayak F,ROU,Men,K-4 1000M (Kayak Four),Bronze
1964,Summer,Canoe / Kayak,Canoe / Kayak F,URS,Men,K-4 1000M (Kayak Four),Gold
1964,Summer,Canoe / Kayak,Canoe / Kayak F,EUA,Men,K-4 1000M (Kayak Four),Silver
1964,Summer,Cycling,Cycling Road,BEL,Men,Individual Road Race,Bronze
1964,Summer,Cycling,Cycling Road,ITA,Men,Individual Road Race,Gold
1964,Summer,Cycling,Cycling Road,DEN,Men,Individual Road Race,Silver
1964,Summer,Cycling,Cycling Road,SWE,Men,Team Time Trial,Bronze
1964,Summer,Cycling,Cycling Road,NED,Men,Team Time Trial,Gold
1964,Summer,Cycling,Cycling Road,ITA,Men,Team Time Trial,Silver
1964,Summer,Cycling,Cycling Track,FRA,Men,1KM Time Trial,Bronze
1964,Summer,Cycling,Cycling Track,BEL,Men,1KM Time Trial,Gold
1964,Summer,Cycling,Cycling Track,ITA,Men,1KM Time Trial,Silver
1964,Summer,Cycling,Cycling Track,EUA,Men,2000M Tandem,Bronze
1964,Summer,Cycling,Cycling Track,ITA,Men,2000M Tandem,Gold
1964,Summer,Cycling,Cycling Track,URS,Men,2000M Tandem,Silver
1964,Summer,Cycling,Cycling Track,DEN,Men,Individual Pursuit,Bronze
1964,Summer,Cycling,Cycling Track,TCH,Men,Individual Pursuit,Gold
1964,Summer,Cycling,Cycling Track,ITA,Men,Individual Pursuit,Silver
1964,Summer,Cycling,Cycling Track,FRA,Men,Sprint Indivual,Bronze
1964,Summer,Cycling,Cycling Track,ITA,Men,Sprint Indivual,Gold
1964,Summer,Cycling,Cycling Track,ITA,Men,Sprint Indivual,Silver
1964,Summer,Cycling,Cycling Track,NED,Men,Team Pursuit (4000M),Bronze
1964,Summer,Cycling,Cycling Track,EUA,Men,Team Pursuit (4000M),Gold
1964,Summer,Cycling,Cycling Track,ITA,Men,Team Pursuit (4000M),Silver
1964,Summer,Equestrian,Dressage,URS,Men,Individual,Bronze
1964,Summer,Equestrian,Dressage,SUI,Men,Individual,Gold
1964,Summer,Equestrian,Dressage,EUA,Men,Individual,Silver
1964,Summer,Equestrian,Dressage,URS,Men,Team,Bronze
1964,Summer,Equestrian,Dressage,EUA,Men,Team,Gold
1964,Summer,Equestrian,Dressage,SUI,Men,Team,Silver
1964,Summer,Equestrian,Dressage,SUI,Women,Team,Silver
1964,Summer,Equestrian,Eventing,EUA,Men,Individual,Bronze
1964,Summer,Equestrian,Eventing,ITA,Men,Individual,Gold
1964,Summer,Equestrian,Eventing,ARG,Men,Individual,Silver
1964,Summer,Equestrian,Eventing,EUA,Men,Team,Bronze
1964,Summer,Equestrian,Eventing,ITA,Men,Team,Gold
1964,Summer,Equestrian,Eventing,USA,Men,Team,Silver
1964,Summer,Equestrian,Jumping,GBR,Men,Individual,Bronze
1964,Summer,Equestrian,Jumping,FRA,Men,Individual,Gold
1964,Summer,Equestrian,Jumping,EUA,Men,Individual,Silver
1964,Summer,Equestrian,Jumping,ITA,Men,Team,Bronze
1964,Summer,Equestrian,Jumping,EUA,Men,Team,Gold
1964,Summer,Equestrian,Jumping,FRA,Men,Team,Silver
1964,Summer,Equestrian,Jumping,FRA,Women,Team,Silver
1964,Summer,Fencing,Fencing,URS,Men,Épée Individual,Bronze
1964,Summer,Fencing,Fencing,URS,Men,Épée Individual,Gold
1964,Summer,Fencing,Fencing,GBR,Men,Épée Individual,Silver
1964,Summer,Fencing,Fencing,FRA,Men,Épée Team,Bronze
1964,Summer,Fencing,Fencing,HUN,Men,Épée Team,Gold
1964,Summer,Fencing,Fencing,ITA,Men,Épée Team,Silver
1964,Summer,Fencing,Fencing,FRA,Men,Foil Individual,Bronze
1964,Summer,Fencing,Fencing,POL,Men,Foil Individual,Gold
1964,Summer,Fencing,Fencing,FRA,Men,Foil Individual,Silver
1964,Summer,Fencing,Fencing,ITA,Women,Foil Individual,Bronze
1964,Summer,Fencing,Fencing,HUN,Women,Foil Individual,Gold
1964,Summer,Fencing,Fencing,EUA,Women,Foil Individual,Silver
1964,Summer,Fencing,Fencing,FRA,Men,Foil Team,Bronze
1964,Summer,Fencing,Fencing,URS,Men,Foil Team,Gold
1964,Summer,Fencing,Fencing,POL,Men,Foil Team,Silver
1964,Summer,Fencing,Fencing,EUA,Women,Foil Team,Bronze
1964,Summer,Fencing,Fencing,HUN,Women,Foil Team,Gold
